Transaction_ID,Date,Amount,Description
TXN01869,2026-06-13,1011,Internet Bill
TXN01870,2026-06-14,21178,Salary Payment
TXN01871,2026-06-15,1725,Water Bill
TXN01872,2026-06-16,5436,Travel Expense
TXN01873,2026-06-17,7580,Vendor Payment
TXN01874,2026-06-18,1458,Electricity Bill
TXN01875,2026-06-19,7847,Rent
TXN01876,2026-06-20,955,Office Supplies
TXN01877,2026-06-21,2107,Internet Bill
TXN01878,2026-06-22,22274,Salary Payment
TXN01879,2026-06-23,2821,Water Bill
TXN01880,2026-06-24,6532,Travel Expense
TXN01881,2026-06-25,8676,Vendor Payment
TXN01882,2026-06-26,2554,Electricity Bill
TXN01883,2026-06-27,8943,Rent
TXN01884,2026-06-28,2051,Office Supplies
TXN01885,2026-06-29,1402,Internet Bill
TXN01886,2026-06-30,23370,Salary Payment
TXN01887,2026-07-01,1416,Water Bill
TXN01888,2026-07-02,7628,Travel Expense
TXN01889,2026-07-03,9772,Vendor Payment
TXN01890,2026-07-04,3650,Electricity Bill
TXN01891,2026-07-05,10039,Rent
TXN01892,2026-07-06,3147,Office Supplies
TXN01893,2026-07-07,2498,Internet Bill
TXN01894,2026-07-08,24466,Salary Payment
TXN01895,2026-07-09,2512,Water Bill
TXN01896,2026-07-10,872124,Travel Expense
TXN01897,2026-07-11,10868,Vendor Payment
TXN01898,2026-07-12,1545,Electricity Bill
TXN01899,2026-07-13,1112135,Rent
TXN01900,2026-07-14,4243,Office Supplies
TXN01901,2026-07-15,1793,Internet Bill
TXN01902,2026-07-16,552161,Salary Payment
TXN01903,2026-07-17,1107,Water Bill
TXN01904,2026-07-18,9820,Travel Expense
TXN01905,2026-07-19,1121964,Vendor Payment
TXN01906,2026-07-20,262141,Electricity Bill
TXN01907,2026-07-21,3230,Rent
TXN01908,2026-07-22,838,Office Supplies
TXN01909,2026-07-23,1088,Internet Bill
TXN01910,2026-07-24,6657,Salary Payment
TXN01911,2026-07-25,2203,Water Bill
TXN01912,2026-07-26,1915,Travel Expense
TXN01913,2026-07-27,13060,Vendor Payment
TXN01914,2026-07-28,3737,Electricity Bill
TXN01915,2026-07-29,4326,Rent
TXN01916,2026-07-30,1934,Office Supplies
TXN01917,2026-07-31,2184,Internet Bill
TXN01918,2026-08-01,7753,Salary Payment
TXN01919,2026-08-02,798,Water Bill
TXN01920,2026-08-03,3011,Travel Expense
TXN01921,2026-08-04,14156,Vendor Payment
TXN01922,2026-08-05,1632,Electricity Bill
TXN01923,2026-08-06,5422,Rent
TXN01924,2026-08-07,3030,Office Supplies
TXN01925,2026-08-08,1479,Internet Bill
TXN01926,2026-08-09,8849,Salary Payment
TXN01927,2026-08-10,1894,Water Bill
TXN01928,2026-08-11,4107,Travel Expense
TXN01929,2026-08-12,3251,Vendor Payment
TXN01930,2026-08-13,2728,Electricity Bill
TXN01931,2026-08-14,6518,Rent
TXN01932,2026-08-15,4126,Office Supplies
TXN01933,2026-08-16,774,Internet Bill
TXN01934,2026-08-17,9945,Salary Payment
TXN01935,2026-08-18,2990,Water Bill
TXN01936,2026-08-19,5203,Travel Expense
TXN01937,2026-08-20,4347,Vendor Payment
TXN01938,2026-08-21,3824,Electricity Bill
TXN01939,2026-08-22,7614,Rent
TXN01940,2026-08-23,721,Office Supplies
TXN01941,2026-08-24,1870,Internet Bill
TXN01942,2026-08-25,11041,Salary Payment
TXN01943,2026-08-26,1585,Water Bill
TXN01944,2026-08-27,6299,Travel Expense
TXN01945,2026-08-28,5443,Vendor Payment
TXN01946,2026-08-29,1719,Electricity Bill
TXN01947,2026-08-30,8710,Rent
TXN01948,2026-08-31,1817,Office Supplies
TXN01949,2026-09-01,1165,Internet Bill
TXN01950,2026-09-02,12137,Salary Payment
TXN01951,2026-09-03,2681,Water Bill
TXN01952,2026-09-04,7395,Travel Expense
TXN01953,2026-09-05,6539,Vendor Payment
TXN01954,2026-09-06,2815,Electricity Bill
TXN01955,2026-09-07,9806,Rent
TXN01956,2026-09-08,2913,Office Supplies
TXN01957,2026-09-09,2261,Internet Bill
TXN01958,2026-09-10,13233,Salary Payment
TXN01959,2026-09-11,1276,Water Bill
TXN01960,2026-09-12,8491,Travel Expense
TXN01961,2026-09-13,7635,Vendor Payment
TXN01962,2026-09-14,3911,Electricity Bill
TXN01963,2026-09-15,10902,Rent
TXN01964,2026-09-16,4009,Office Supplies
TXN01965,2026-09-17,1556,Internet Bill
TXN01966,2026-09-18,14329,Salary Payment
TXN01967,2026-09-19,2372,Water Bill
TXN01968,2026-09-20,9587,Travel Expense
TXN01969,2026-09-21,8731,Vendor Payment
TXN01970,2026-09-22,1806,Electricity Bill
TXN01971,2026-09-23,11998,Rent
TXN01972,2026-09-24,604,Office Supplies
TXN01973,2026-09-25,851,Internet Bill
TXN01974,2026-09-26,15425,Salary Payment
TXN01975,2026-09-27,967,Water Bill
TXN01976,2026-09-28,1682,Travel Expense
TXN01977,2026-09-29,9827,Vendor Payment
TXN01978,2026-09-30,2902,Electricity Bill
TXN01979,2026-10-01,4093,Rent
TXN01980,2026-10-02,1700,Office Supplies
TXN01981,2026-10-03,1947,Internet Bill
TXN01982,2026-10-04,16521,Salary Payment
TXN01983,2026-10-05,2063,Water Bill
TXN01984,2026-10-06,2778,Travel Expense
TXN01985,2026-10-07,10923,Vendor Payment
TXN01986,2026-10-08,3998,Electricity Bill
TXN01987,2026-10-09,5189,Rent
TXN01988,2026-10-10,2796,Office Supplies
TXN01989,2026-10-11,1242,Internet Bill
TXN01990,2026-10-12,17617,Salary Payment
TXN01991,2026-10-13,658,Water Bill
TXN01992,2026-10-14,3874,Travel Expense
TXN01993,2026-10-15,12019,Vendor Payment
TXN01994,2026-10-16,1893,Electricity Bill
TXN01995,2026-10-17,6285,Rent
TXN01996,2026-10-18,3892,Office Supplies
TXN01997,2026-10-19,2338,Internet Bill
TXN01998,2026-10-20,18713,Salary Payment
TXN01999,2026-10-21,1754,Water Bill
TXN02000,2026-10-22,4970,Travel Expense
TXN02001,2026-10-23,13115,Vendor Payment
TXN02002,2026-10-24,2989,Electricity Bill
TXN02003,2026-10-25,7381,Rent
TXN02004,2026-10-26,4988,Office Supplies
TXN02005,2026-10-27,1633,Internet Bill
TXN02006,2026-10-28,19809,Salary Payment
TXN02007,2026-10-29,2850,Water Bill
TXN02008,2026-10-30,6066,Travel Expense
TXN02009,2026-10-31,14211,Vendor Payment
TXN02010,2026-11-01,884,Electricity Bill
TXN02011,2026-11-02,8477,Rent
TXN02012,2026-11-03,1583,Office Supplies
TXN02013,2026-11-04,928,Internet Bill
TXN02014,2026-11-05,20905,Salary Payment
TXN02015,2026-11-06,1445,Water Bill
TXN02016,2026-11-07,7162,Travel Expense
TXN02017,2026-11-08,3306,Vendor Payment
TXN02018,2026-11-09,1980,Electricity Bill
TXN02019,2026-11-10,9573,Rent
TXN02020,2026-11-11,2679,Office Supplies
TXN02021,2026-11-12,2024,Internet Bill
TXN02022,2026-11-13,22001,Salary Payment
TXN02023,2026-11-14,2541,Water Bill
TXN02024,2026-11-15,8258,Travel Expense
TXN02025,2026-11-16,4402,Vendor Payment
TXN02026,2026-11-17,3076,Electricity Bill
TXN02027,2026-11-18,10669,Rent
TXN02028,2026-11-19,3775,Office Supplies
TXN02029,2026-11-20,1319,Internet Bill
TXN02030,2026-11-21,23097,Salary Payment
TXN02031,2026-11-22,1136,Water Bill
TXN02032,2026-11-23,9354,Travel Expense
TXN02033,2026-11-24,5498,Vendor Payment
TXN02034,2026-11-25,971,Electricity Bill
TXN02035,2026-11-26,11765,Rent
TXN02036,2026-11-27,4871,Office Supplies
TXN02037,2026-11-28,2415,Internet Bill
TXN02038,2026-11-29,24193,Salary Payment
TXN02039,2026-11-30,2232,Water Bill
TXN02040,2026-12-01,1449,Travel Expense
TXN02041,2026-12-02,6594,Vendor Payment
TXN02042,2026-12-03,2067,Electricity Bill
TXN02043,2026-12-04,3860,Rent
TXN02044,2026-12-05,1466,Office Supplies
TXN02045,2026-12-06,1710,Internet Bill
TXN02046,2026-12-07,5288,Salary Payment
TXN02047,2026-12-08,827,Water Bill
TXN02048,2026-12-09,2545,Travel Expense
TXN02049,2026-12-10,7690,Vendor Payment
TXN02050,2026-12-11,3163,Electricity Bill
TXN02051,2026-12-12,4956,Rent
TXN02052,2026-12-13,2562,Office Supplies
TXN02053,2026-12-14,1005,Internet Bill
TXN02054,2026-12-15,6384,Salary Payment
TXN02055,2026-12-16,1923,Water Bill
TXN02056,2026-12-17,3641,Travel Expense
TXN02057,2026-12-18,8786,Vendor Payment
TXN02058,2026-12-19,1058,Electricity Bill
TXN02059,2026-12-20,6052,Rent
TXN02060,2026-12-21,3658,Office Supplies
TXN02061,2026-12-22,2101,Internet Bill
TXN02062,2026-12-23,7480,Salary Payment
TXN02063,2026-12-24,518,Water Bill
TXN02064,2026-12-25,4737,Travel Expense
TXN02065,2026-12-26,9882,Vendor Payment
TXN02066,2026-12-27,2154,Electricity Bill
TXN02067,2026-12-28,7148,Rent
TXN02068,2026-12-29,4754,Office Supplies
TXN02069,2026-12-30,1396,Internet Bill
TXN02070,2026-12-31,8576,Salary Payment
TXN02071,2027-01-01,1614,Water Bill
TXN02072,2027-01-02,5833,Travel Expense
TXN02073,2027-01-03,10978,Vendor Payment
TXN02074,2027-01-04,3250,Electricity Bill
TXN02075,2027-01-05,8244,Rent
TXN02076,2027-01-06,1349,Office Supplies
TXN02077,2027-01-07,2492,Internet Bill
TXN02078,2027-01-08,9672,Salary Payment
TXN02079,2027-01-09,2710,Water Bill
TXN02080,2027-01-10,6929,Travel Expense
TXN02081,2027-01-11,12074,Vendor Payment
TXN02082,2027-01-12,1145,Electricity Bill
TXN02083,2027-01-13,9340,Rent
TXN02084,2027-01-14,2445,Office Supplies
TXN02085,2027-01-15,1787,Internet Bill
TXN02086,2027-01-16,10768,Salary Payment
TXN02087,2027-01-17,1305,Water Bill
TXN02088,2027-01-18,8025,Travel Expense
TXN02089,2027-01-19,13170,Vendor Payment
TXN02090,2027-01-20,2241,Electricity Bill
TXN02091,2027-01-21,10436,Rent
TXN02092,2027-01-22,3541,Office Supplies
TXN02093,2027-01-23,1082,Internet Bill
TXN02094,2027-01-24,11864,Salary Payment
TXN02095,2027-01-25,2401,Water Bill
TXN02096,2027-01-26,9121,Travel Expense
TXN02097,2027-01-27,14266,Vendor Payment
TXN02098,2027-01-28,3337,Electricity Bill
TXN02099,2027-01-29,11532,Rent
TXN02100,2027-01-30,4637,Office Supplies
TXN02101,2027-01-31,2178,Internet Bill
TXN02102,2027-02-01,12960,Salary Payment
TXN02103,2027-02-02,996,Water Bill
TXN02104,2027-02-03,1216,Travel Expense
TXN02105,2027-02-04,3361,Vendor Payment
TXN02106,2027-02-05,1232,Electricity Bill
TXN02107,2027-02-06,3627,Rent
TXN02108,2027-02-07,1232,Office Supplies
TXN02109,2027-02-08,1473,Internet Bill
TXN02110,2027-02-09,14056,Salary Payment
TXN02111,2027-02-10,2092,Water Bill
TXN02112,2027-02-11,2312,Travel Expense
TXN02113,2027-02-12,4457,Vendor Payment
TXN02114,2027-02-13,2328,Electricity Bill
TXN02115,2027-02-14,4723,Rent
TXN02116,2027-02-15,2328,Office Supplies
TXN02117,2027-02-16,768,Internet Bill
TXN02118,2027-02-17,15152,Salary Payment
TXN02119,2027-02-18,687,Water Bill
TXN02120,2027-02-19,3408,Travel Expense
TXN02121,2027-02-20,5553,Vendor Payment
TXN02122,2027-02-21,3424,Electricity Bill
TXN02123,2027-02-22,5819,Rent
TXN02124,2027-02-23,3424,Office Supplies
TXN02125,2027-02-24,1864,Internet Bill
TXN02126,2027-02-25,16248,Salary Payment
TXN02127,2027-02-26,1783,Water Bill
TXN02128,2027-02-27,4504,Travel Expense
TXN02129,2027-02-28,6649,Vendor Payment
TXN02130,2027-03-01,1319,Electricity Bill
TXN02131,2027-03-02,6915,Rent
TXN02132,2027-03-03,4520,Office Supplies
TXN02133,2027-03-04,1159,Internet Bill
TXN02134,2027-03-05,17344,Salary Payment
TXN02135,2027-03-06,2879,Water Bill
TXN02136,2027-03-07,5600,Travel Expense
TXN02137,2027-03-08,7745,Vendor Payment
TXN02138,2027-03-09,2415,Electricity Bill
TXN02139,2027-03-10,8011,Rent
TXN02140,2027-03-11,1115,Office Supplies
TXN02141,2027-03-12,2255,Internet Bill
TXN02142,2027-03-13,18440,Salary Payment
TXN02143,2027-03-14,1474,Water Bill
TXN02144,2027-03-15,6696,Travel Expense
TXN02145,2027-03-16,8841,Vendor Payment
TXN02146,2027-03-17,3511,Electricity Bill
TXN02147,2027-03-18,9107,Rent
TXN02148,2027-03-19,2211,Office Supplies
TXN02149,2027-03-20,1550,Internet Bill
TXN02150,2027-03-21,19536,Salary Payment
TXN02151,2027-03-22,2570,Water Bill
TXN02152,2027-03-23,7792,Travel Expense
TXN02153,2027-03-24,9937,Vendor Payment
TXN02154,2027-03-25,1406,Electricity Bill
TXN02155,2027-03-26,10203,Rent
TXN02156,2027-03-27,3307,Office Supplies
TXN02157,2027-03-28,845,Internet Bill
TXN02158,2027-03-29,20632,Salary Payment
TXN02159,2027-03-30,1165,Water Bill
TXN02160,2027-03-31,8888,Travel Expense
TXN02161,2027-04-01,11033,Vendor Payment
TXN02162,2027-04-02,2502,Electricity Bill
TXN02163,2027-04-03,11299,Rent
TXN02164,2027-04-04,4403,Office Supplies
TXN02165,2027-04-05,1941,Internet Bill
TXN02166,2027-04-06,21728,Salary Payment
TXN02167,2027-04-07,2261,Water Bill
TXN02168,2027-04-08,9984,Travel Expense
TXN02169,2027-04-09,12129,Vendor Payment
TXN02170,2027-04-10,3598,Electricity Bill
TXN02171,2027-04-11,3394,Rent
TXN02172,2027-04-12,998,Office Supplies
TXN02173,2027-04-13,1236,Internet Bill
TXN02174,2027-04-14,22824,Salary Payment
TXN02175,2027-04-15,856,Water Bill
TXN02176,2027-04-16,2079,Travel Expense
TXN02177,2027-04-17,13225,Vendor Payment
TXN02178,2027-04-18,1493,Electricity Bill
TXN02179,2027-04-19,4490,Rent
TXN02180,2027-04-20,2094,Office Supplies
TXN02181,2027-04-21,2332,Internet Bill
TXN02182,2027-04-22,23920,Salary Payment
TXN02183,2027-04-23,1952,Water Bill
TXN02184,2027-04-24,3175,Travel Expense
TXN02185,2027-04-25,14321,Vendor Payment
TXN02186,2027-04-26,2589,Electricity Bill
TXN02187,2027-04-27,5586,Rent
TXN02188,2027-04-28,3190,Office Supplies
TXN02189,2027-04-29,1627,Internet Bill
TXN02190,2027-04-30,5015,Salary Payment
TXN02191,2026-05-01,547,Water Bill
TXN02192,2026-05-02,4271,Travel Expense
TXN02193,2026-05-03,3416,Vendor Payment
TXN02194,2026-05-04,3685,Electricity Bill
TXN02195,2026-05-05,6682,Rent
TXN02196,2026-05-06,4286,Office Supplies
TXN02197,2026-05-07,922,Internet Bill
TXN02198,2026-05-08,6111,Salary Payment
TXN02199,2026-05-09,1643,Water Bill
TXN02200,2026-05-10,5367,Travel Expense
TXN02201,2026-05-11,4512,Vendor Payment
TXN02202,2026-05-12,1580,Electricity Bill
TXN02203,2026-05-13,7778,Rent
TXN02204,2026-05-14,881,Office Supplies
TXN02205,2026-05-15,2018,Internet Bill
TXN02206,2026-05-16,7207,Salary Payment
TXN02207,2026-05-17,2739,Water Bill
TXN02208,2026-05-18,6463,Travel Expense
TXN02209,2026-05-19,5608,Vendor Payment
TXN02210,2026-05-20,2676,Electricity Bill
TXN02211,2026-05-21,8874,Rent
TXN02212,2026-05-22,1977,Office Supplies
TXN02213,2026-05-23,1313,Internet Bill
TXN02214,2026-05-24,8303,Salary Payment
TXN02215,2026-05-25,1334,Water Bill
TXN02216,2026-05-26,7559,Travel Expense
TXN02217,2026-05-27,6704,Vendor Payment
TXN02218,2026-05-28,3772,Electricity Bill
TXN02219,2026-05-29,9970,Rent
TXN02220,2026-05-30,3073,Office Supplies
TXN02221,2026-05-31,2409,Internet Bill
TXN02222,2026-06-01,9399,Salary Payment
TXN02223,2026-06-02,2430,Water Bill
TXN02224,2026-06-03,8655,Travel Expense
TXN02225,2026-06-04,7800,Vendor Payment
TXN02226,2026-06-05,1667,Electricity Bill
TXN02227,2026-06-06,11066,Rent
TXN02228,2026-06-07,4169,Office Supplies
TXN02229,2026-06-08,1704,Internet Bill
TXN02230,2026-06-09,10495,Salary Payment
TXN02231,2026-06-10,1025,Water Bill
TXN02232,2026-06-11,9751,Travel Expense
TXN02233,2026-06-12,8896,Vendor Payment
TXN02234,2026-06-13,2763,Electricity Bill
TXN02235,2026-06-14,3161,Rent
TXN02236,2026-06-15,764,Office Supplies
TXN02237,2026-06-16,999,Internet Bill
TXN02238,2026-06-17,11591,Salary Payment
TXN02239,2026-06-18,2121,Water Bill
TXN02240,2026-06-19,1846,Travel Expense
TXN02241,2026-06-20,9992,Vendor Payment
TXN02242,2026-06-21,3859,Electricity Bill
TXN02243,2026-06-22,4257,Rent
TXN02244,2026-06-23,1860,Office Supplies
TXN02245,2026-06-24,2095,Internet Bill
TXN02246,2026-06-25,12687,Salary Payment
TXN02247,2026-06-26,716,Water Bill
TXN02248,2026-06-27,2942,Travel Expense
TXN02249,2026-06-28,11088,Vendor Payment
TXN02250,2026-06-29,1754,Electricity Bill
TXN02251,2026-06-30,5353,Rent
TXN02252,2026-07-01,2956,Office Supplies
TXN02253,2026-07-02,1390,Internet Bill
TXN02254,2026-07-03,13783,Salary Payment
TXN02255,2026-07-04,1812,Water Bill
TXN02256,2026-07-05,4038,Travel Expense
TXN02257,2026-07-06,12184,Vendor Payment
TXN02258,2026-07-07,2850,Electricity Bill
TXN02259,2026-07-08,6449,Rent
TXN02260,2026-07-09,4052,Office Supplies
TXN02261,2026-07-10,2486,Internet Bill
TXN02262,2026-07-11,14879,Salary Payment
TXN02263,2026-07-12,2908,Water Bill
TXN02264,2026-07-13,5134,Travel Expense
TXN02265,2026-07-14,13280,Vendor Payment
TXN02266,2026-07-15,3946,Electricity Bill
TXN02267,2026-07-16,7545,Rent
TXN02268,2026-07-17,647,Office Supplies
TXN02269,2026-07-18,1781,Internet Bill
TXN02270,2026-07-19,15975,Salary Payment
TXN02271,2026-07-20,1503,Water Bill
TXN02272,2026-07-21,6230,Travel Expense
TXN02273,2026-07-22,14376,Vendor Payment
TXN02274,2026-07-23,1841,Electricity Bill
TXN02275,2026-07-24,8641,Rent
TXN02276,2026-07-25,1743,Office Supplies
TXN02277,2026-07-26,1076,Internet Bill
TXN02278,2026-07-27,17071,Salary Payment
TXN02279,2026-07-28,2599,Water Bill
TXN02280,2026-07-29,7326,Travel Expense
TXN02281,2026-07-30,3471,Vendor Payment
TXN02282,2026-07-31,2937,Electricity Bill
TXN02283,2026-08-01,9737,Rent
TXN02284,2026-08-02,2839,Office Supplies
TXN02285,2026-08-03,2172,Internet Bill
TXN02286,2026-08-04,18167,Salary Payment
TXN02287,2026-08-05,1194,Water Bill
TXN02288,2026-08-06,8422,Travel Expense
TXN02289,2026-08-07,4567,Vendor Payment
TXN02290,2026-08-08,832,Electricity Bill
TXN02291,2026-08-09,10833,Rent
TXN02292,2026-08-10,3935,Office Supplies
TXN02293,2026-08-11,1467,Internet Bill
TXN02294,2026-08-12,19263,Salary Payment
TXN02295,2026-08-13,2290,Water Bill
TXN02296,2026-08-14,9518,Travel Expense
TXN02297,2026-08-15,5663,Vendor Payment
TXN02298,2026-08-16,1928,Electricity Bill
TXN02299,2026-08-17,11929,Rent
TXN02300,2026-08-18,530,Office Supplies
TXN02301,2026-08-19,762,Internet Bill
TXN02302,2026-08-20,20359,Salary Payment
TXN02303,2026-08-21,885,Water Bill
TXN02304,2026-08-22,1613,Travel Expense
TXN02305,2026-08-23,6759,Vendor Payment
TXN02306,2026-08-24,3024,Electricity Bill
TXN02307,2026-08-25,4024,Rent
TXN02308,2026-08-26,1626,Office Supplies
TXN02309,2026-08-27,1858,Internet Bill
TXN02310,2026-08-28,21455,Salary Payment
TXN02311,2026-08-29,1981,Water Bill
TXN02312,2026-08-30,2709,Travel Expense
TXN02313,2026-08-31,7855,Vendor Payment
TXN02314,2026-09-01,919,Electricity Bill
TXN02315,2026-09-02,5120,Rent
TXN02316,2026-09-03,2722,Office Supplies
TXN02317,2026-09-04,1153,Internet Bill
TXN02318,2026-09-05,22551,Salary Payment
TXN02319,2026-09-06,576,Water Bill
TXN02320,2026-09-07,3805,Travel Expense
TXN02321,2026-09-08,8951,Vendor Payment
TXN02322,2026-09-09,2015,Electricity Bill
TXN02323,2026-09-10,6216,Rent
TXN02324,2026-09-11,3818,Office Supplies
TXN02325,2026-09-12,2249,Internet Bill
TXN02326,2026-09-13,23647,Salary Payment
TXN02327,2026-09-14,1672,Water Bill
TXN02328,2026-09-15,4901,Travel Expense
TXN02329,2026-09-16,10047,Vendor Payment
TXN02330,2026-09-17,3111,Electricity Bill
TXN02331,2026-09-18,7312,Rent
TXN02332,2026-09-19,4914,Office Supplies
TXN02333,2026-09-20,1544,Internet Bill
TXN02334,2026-09-21,24743,Salary Payment
TXN02335,2026-09-22,2768,Water Bill
TXN02336,2026-09-23,5997,Travel Expense
TXN02337,2026-09-24,11143,Vendor Payment
TXN02338,2026-09-25,1006,Electricity Bill
TXN02339,2026-09-26,8408,Rent
TXN02340,2026-09-27,1509,Office Supplies
TXN02341,2026-09-28,839,Internet Bill
TXN02342,2026-09-29,5838,Salary Payment
TXN02343,2026-09-30,1363,Water Bill
TXN02344,2026-10-01,7093,Travel Expense
TXN02345,2026-10-02,12239,Vendor Payment
TXN02346,2026-10-03,2102,Electricity Bill
TXN02347,2026-10-04,9504,Rent
TXN02348,2026-10-05,2605,Office Supplies
TXN02349,2026-10-06,1935,Internet Bill
TXN02350,2026-10-07,6934,Salary Payment
TXN02351,2026-10-08,2459,Water Bill
TXN02352,2026-10-09,8189,Travel Expense
TXN02353,2026-10-10,13335,Vendor Payment
TXN02354,2026-10-11,3198,Electricity Bill
TXN02355,2026-10-12,10600,Rent
TXN02356,2026-10-13,3701,Office Supplies
TXN02357,2026-10-14,1230,Internet Bill
TXN02358,2026-10-15,8030,Salary Payment
TXN02359,2026-10-16,1054,Water Bill
TXN02360,2026-10-17,9285,Travel Expense
TXN02361,2026-10-18,14431,Vendor Payment
TXN02362,2026-10-19,1093,Electricity Bill
TXN02363,2026-10-20,11696,Rent
TXN02364,2026-10-21,4797,Office Supplies
TXN02365,2026-10-22,2326,Internet Bill
TXN02366,2026-10-23,9126,Salary Payment
TXN02367,2026-10-24,2150,Water Bill
TXN02368,2026-10-25,1380,Travel Expense
TXN02369,2026-10-26,3526,Vendor Payment
TXN02370,2026-10-27,2189,Electricity Bill
TXN02371,2026-10-28,3791,Rent
TXN02372,2026-10-29,1392,Office Supplies
TXN02373,2026-10-30,1621,Internet Bill
TXN02374,2026-10-31,10222,Salary Payment
TXN02375,2026-11-01,745,Water Bill
TXN02376,2026-11-02,2476,Travel Expense
TXN02377,2026-11-03,4622,Vendor Payment
TXN02378,2026-11-04,3285,Electricity Bill
TXN02379,2026-11-05,4887,Rent
TXN02380,2026-11-06,2488,Office Supplies
TXN02381,2026-11-07,916,Internet Bill
TXN02382,2026-11-08,11318,Salary Payment
TXN02383,2026-11-09,1841,Water Bill
TXN02384,2026-11-10,3572,Travel Expense
TXN02385,2026-11-11,5718,Vendor Payment
TXN02386,2026-11-12,1180,Electricity Bill
TXN02387,2026-11-13,5983,Rent
TXN02388,2026-11-14,3584,Office Supplies
TXN02389,2026-11-15,2012,Internet Bill
TXN02390,2026-11-16,12414,Salary Payment
TXN02391,2026-11-17,2937,Water Bill
TXN02392,2026-11-18,4668,Travel Expense
TXN02393,2026-11-19,6814,Vendor Payment
TXN02394,2026-11-20,2276,Electricity Bill
TXN02395,2026-11-21,7079,Rent
TXN02396,2026-11-22,4680,Office Supplies
TXN02397,2026-11-23,1307,Internet Bill
TXN02398,2026-11-24,13510,Salary Payment
TXN02399,2026-11-25,1532,Water Bill
TXN02400,2026-11-26,5764,Travel Expense
TXN02401,2026-11-27,7910,Vendor Payment
TXN02402,2026-11-28,3372,Electricity Bill
TXN02403,2026-11-29,8175,Rent
TXN02404,2026-11-30,1275,Office Supplies
TXN02405,2026-12-01,2403,Internet Bill
TXN02406,2026-12-02,14606,Salary Payment
TXN02407,2026-12-03,2628,Water Bill
TXN02408,2026-12-04,6860,Travel Expense
TXN02409,2026-12-05,9006,Vendor Payment
TXN02410,2026-12-06,1267,Electricity Bill
TXN02411,2026-12-07,9271,Rent
TXN02412,2026-12-08,2371,Office Supplies
TXN02413,2026-12-09,1698,Internet Bill
TXN02414,2026-12-10,15702,Salary Payment
TXN02415,2026-12-11,1223,Water Bill
TXN02416,2026-12-12,7956,Travel Expense
TXN02417,2026-12-13,10102,Vendor Payment
